Id,SalePrice
1640,248803.15491561158
1641,180470.4377886454
1642,229282.25288057173
1643,226883.16451998017
1644,238675.42134198121
1645,194139.21265716502
1646,159962.23074217947
1647,159565.69772709752
1648,132071.81619384023
1649,141367.97103604273
1650,113453.20538647419
1651,119413.35726480742
1652,92888.59712703363
1653,94831.05072967208
1654,146108.92873217727
1655,146024.10783604888
1656,146036.6747078769
1657,148900.48965855394
1658,147723.71073045954
1659,132409.60567528542
1660,151982.65234187042
1661,468460.7955048664
1662,463457.983469453
1663,388099.2948900111
1664,434435.63276403863
1665,326907.17274173786
1666,347682.18669159047
1667,383660.82597502315
1668,357545.97887143097
1669,325841.6541370781
1670,356913.2664047524
1671,267080.4290603638
1672,531435.6392415125
1673,313608.26219516946
1674,259510.33994151396
1675,190351.821142367
1676,195103.78577632725
1677,224169.75570644718
1678,494404.4875131137
1679,410330.97048390727
1680,356815.6206408417
1681,282535.5091821986
1682,314059.25961428677
1683,179410.84347597059
1684,171582.46721989152
1685,164961.01923110327
1686,170152.0128094494
1687,168937.22845590577
1688,183821.5640623803
1689,187667.9611440894
1690,187580.79345899055
1691,183283.38240523837
1692,281773.3461201766
1693,170996.3776470391
1694,184944.00335043398
1695,165273.70215901645
1696,282342.8363017938
1697,172463.97762963886
1698,409807.23855183594
1699,333830.3187789851
1700,260380.09640271202
1701,273965.5752273859
1702,267945.9314955199
1703,258248.44604440036
1704,311829.33818835614
1705,248961.30033116404
1706,483304.41659371875
1707,218336.11904080032
1708,218427.20738570706
1709,307883.62616588885
1710,232802.85582530836
1711,256280.82936385996
1712,245391.03559961976
1713,252456.62345755272
1714,230678.97273965573
1715,212976.18858855226
1716,180770.352001929
1717,164051.1086355304
1718,129623.72713494246
1719,190341.8122573872
1720,264833.28037504584
1721,159884.01251610386
1722,124211.7061007012
1723,151447.64728572403
1724,213411.06589761167
1725,236511.41392878446
1726,188377.17327526637
1727,159512.67516149965
1728,163442.1224676462
1729,163806.2685768161
1730,164050.90792878272
1731,124377.7213968279
1732,129240.42519704874
1733,117628.09051946021
1734,110476.71788512728
1735,134836.4007169729
1736,118182.20481913316
1737,374667.6782530954
1738,207844.73166782196
1739,288997.9016107461
1740,220033.49824211438
1741,189626.909665338
1742,175481.6092034909
1743,176659.86026015962
1744,312432.55457911757
1745,241660.59736020688
1746,257085.60978844954
1747,210998.2818620212
1748,231014.58334218807
1749,149584.12581840754
1750,125381.61068379034
1751,239890.24555954177
1752,120459.23790179189
1753,137895.5852625708
1754,207132.8827590713
1755,159451.49228185095
1756,130951.64630013435
1757,124724.12629661968
1758,140855.87037733305
1759,172112.28038200896
1760,164865.08869851107
1761,144583.7852572241
1762,175992.00317638725
1763,172811.98987627655
1764,117311.1910177688
1765,168707.4860882755
1766,173417.57390296584
1767,209128.42692238174
1768,151705.60096780056
1769,180898.9751880422
1770,144433.87342746672
1771,127438.30151539772
1772,134607.4571822879
1773,134423.80999579863
1774,118763.11496174111
1775,142594.08225798103
1776,124951.58675275346
1777,124466.23278843098
1778,146166.1605650517
1779,115981.08820461645
1780,174405.73015620484
1781,131840.7032139894
1782,89844.66871375336
1783,134956.25956066867
1784,106434.06755646151
1785,119932.28949244448
1786,146695.5078983582
1787,160855.9596081189
1788,48522.06295149869
1789,96716.2425353403
1790,91340.21911605622
1791,190441.24835177124
1792,153346.5359268672
1793,134296.5483709957
1794,148579.71968639464
1795,135539.62524648805
1796,118208.73655779833
1797,113807.89603220847
1798,123921.23298120899
1799,116930.00276208272
1800,130441.59662201855
1801,129706.53398528168
1802,145585.9994924289
1803,146661.09235865672
1804,137829.78079599357
1805,133891.97626948706
1806,111876.875025533
1807,130756.64278520388
1808,124898.51696469057
1809,123644.39105057712
1810,152765.25645364253
1811,98934.31820711584
1812,104466.79832325342
1813,117025.99847884358
1814,104937.2357588148
1815,53552.90996693454
1816,97910.06153246453
1817,123242.38715972503
1818,147138.47605665855
1819,117095.26951825901
1820,59863.92715558045
1821,112109.01430749035
1822,154391.67075088588
1823,49812.76321580843
1824,150663.8560370216
1825,132368.88878626347
1826,97885.18935301984
1827,103590.01682742164
1828,137725.89268902162
1829,111733.4385795171
1830,156095.87840400072
1831,167537.41969100057
1832,78699.1946448417
1833,144461.519226974
1834,124121.70532863912
1835,162058.4912738609
1836,122006.86352709413
1837,95874.0907881775
1838,123825.08064266379
1839,83940.89927025164
1840,175543.61241619458
1841,144610.8410018022
1842,76005.1370410802
1843,139265.21524035
1844,137065.60908275613
1845,134416.4603122047
1846,149522.46909925184
1847,147072.73212986367
1848,61126.44736626133
1849,107958.66479701275
1850,121780.11448268968
1851,151347.28268464832
1852,119411.39171802514
1853,130123.3358232774
1854,164982.65459454877
1855,122126.49755649087
1856,215760.3032406897
1857,155635.02579861172
1858,141276.40837035901
1859,119577.13635427678
1860,156334.72903805954
1861,121638.16521854886
1862,305581.21650497173
1863,304007.74356267037
1864,304007.74356267037
1865,343977.4441093824
1866,361813.2282804425
1867,261181.02740690988
1868,311274.6382102457
1869,206071.29996961646
1870,256342.6609382437
1871,261755.3618800982
1872,158334.35124705487
1873,232101.40096543968
1874,148379.73746035463
1875,197575.6024837442
1876,201037.11013814717
1877,215300.3436159043
1878,203578.13864872415
1879,141388.75402803035
1880,135266.9211757855
1881,240764.68110180416
1882,257073.4633610084
1883,191530.84759065678
1884,208894.3911045353
1885,270058.35294497554
1886,309466.5033080364
1887,207586.2013556479
1888,314311.50311740447
1889,156121.18650347387
1890,130639.12857086002
1891,132620.68756642038
1892,102789.34147334134
1893,128213.71968946677
1894,131474.38257928228
1895,135155.4803766184
1896,127503.40404193515
1897,109315.32360063541
1898,110438.81784363226
1899,162342.01942865193
1900,156844.3189996447
1901,175593.48334141367
1902,142596.09199011917
1903,214474.7089073127
1904,160332.80824096914
1905,204735.27440792252
1906,170947.56978721457
1907,195974.71125875952
1908,111369.01731219911
1909,127143.18193160728
1910,121117.54022455326
1911,233039.05694336287
1912,321228.9177722363
1913,139757.87290321323
1914,50201.09272448713
1915,324183.0282750364
1916,71408.47540187665
1917,274917.98133586196
1918,139794.79045307863
1919,166420.81944990568
1920,131000.65430059464
1921,430368.98655736196
1922,349516.5185360474
1923,221460.46510308195
1924,221473.26966856507
1925,205892.05566935302
1926,391560.0057058324
1927,138600.04847351566
1928,162834.15076541505
1929,129051.91525570437
1930,132675.07010882872
1931,139019.52299365585
1932,130824.34021707602
1933,178368.10295821333
1934,183051.14831250792
1935,177431.0477069034
1936,187603.6092097481
1937,186222.41709209306
1938,173437.28006070748
1939,252518.01998368002
1940,191640.8959524053
1941,173333.90026446432
1942,182854.70296269612
1943,223764.54110701304
1944,352318.06325390935
1945,402854.9147450724
1946,152325.63378720783
1947,351794.7885696701
1948,167676.2431316686
1949,232260.360418486
1950,182442.83168046642
1951,253378.50463057432
1952,214778.72862699148
1953,170662.25210015738
1954,189521.220874486
1955,131279.1893581604
1956,313553.3481908321
1957,154298.76327938458
1958,306041.7675083477
1959,133447.7889038273
1960,122910.95659235837
1961,120690.18090708878
1962,92206.5429091341
1963,102313.04218721949
1964,108838.2217461906
1965,143280.27164877197
1966,139149.89017974993
1967,303282.68761632306
1968,459153.195045324
1969,413548.8594127122
1970,468689.6918381892
1971,468120.10393668845
1972,404014.3840018249
1973,280891.3668187224
1974,326990.76064988447
1975,492392.1594641223
1976,278384.2053043414
1977,378482.59793425666
1978,405858.0331977933
1979,340831.2005843927
1980,197171.36858934353
1981,359542.9263907891
1982,251158.22162391283
1983,231155.02292966438
1984,162725.55643592207
1985,222201.64257786408
1986,218320.46948967327
1987,171144.17470317378
1988,174961.5124342231
1989,190701.66128787064
1990,220013.20495995533
1991,249703.4019707652
1992,214909.70758462595
1993,159902.8799792174
1994,238204.3707563665
1995,186174.23766067246
1996,262140.77918596307
1997,324954.49378154613
1998,370741.57157835853
1999,254857.20025472163
2000,318944.00024017465
2001,267148.71412523894
2002,239727.74954148976
2003,250398.0750718261
2004,270554.44446096424
2005,231201.31031745908
2006,252461.8337576136
2007,255860.8951366834
2008,223934.2008000518
2009,195617.80296194422
2010,184497.57703012254
2011,137672.63625098928
2012,166867.72217283526
2013,190348.2280376816
2014,191643.2689659676
2015,201288.67729686532
2016,197635.67864459645
2017,195219.26495661866
2018,121811.17157294025
2019,134517.16149709394
2020,112394.36924994487
2021,104999.93892075149
2022,177967.60567764792
2023,142154.80922696675
2024,242547.06592754473
2025,382159.5533347351
2026,169981.96207785056
2027,148496.13123706085
2028,149530.59692690772
2029,172762.67990976246
2030,289795.49008476594
2031,274338.3634796093
2032,296710.6782783769
2033,292545.8900139861
2034,170244.60736288075
2035,216652.62971502915
2036,199388.24520538643
2037,209177.53383418446
2038,345513.5078795403
2039,236582.32649425394
2040,385905.6704839814
2041,295019.44408805727
2042,194261.12984310812
2043,175006.85186635487
2044,161529.94828202442
2045,223667.72782456575
2046,141668.50804872517
2047,151567.34455936556
2048,142636.14869386895
2049,131572.84250040384
2050,178717.08759065092
2051,104623.26933582302
2052,130978.18972242359
2053,146539.55896201992
2054,88847.2508012539
2055,157234.68416129006
2056,135015.0266640139
2057,122670.9194741219
2058,238010.45441808496
2059,132540.62373038012
2060,169421.0003075892
2061,186680.08871716514
2062,135518.3176543904
2063,117366.47176829468
2064,146897.56442252226
2065,121699.09560539133
2066,169214.85685028997
2067,107021.98569585415
2068,110491.35672175848
2069,85602.04795363259
2070,113657.79479699428
2071,93176.615794484
2072,112376.0687172528
2073,138821.94335702082
2074,184026.28223982055
2075,145678.66464659266
2076,122078.704468561
2077,152968.08972240027
2078,129920.69026537509
2079,125436.98861165592
2080,116610.04686062974
2081,120068.39134473482
2082,132934.24677496668
2083,142266.8355682104
2084,114566.00589910582
2085,123952.39976246265
2086,125356.19829555527
2087,115124.65863693052
2088,101302.84943740911
2089,75390.93896270434
2090,129768.28259418644
2091,131624.73691065135
2092,134623.2214651108
2093,116536.69046286563
2094,118919.21568780989
2095,150387.72182610104
2096,73333.89499011457
2097,92626.23626466046
2098,148103.4662626181
2099,57568.85418958301
2100,84261.09783409635
2101,127450.45881590745
2102,123052.73331846976
2103,99670.54475269557
2104,118070.73370877313
2105,131293.15244878328
2106,73723.3214092471
2107,233891.18838391555
2108,117367.8047473668
2109,110346.17077028523
2110,136320.3818483994
2111,147301.7508313356
2112,140693.6553757733
2113,126988.76380284193
2114,99075.598853624
2115,159684.63054359207
2116,117029.91132735346
2117,154951.38914899353
2118,116717.8576870855
2119,97141.35205299161
2120,115848.55830165405
2121,112228.70674114759
2122,110276.65760325115
2123,84757.59374923147
2124,170271.22702903973
2125,124020.96073558794
2126,158453.53163041623
2127,159868.8036956669
2128,119958.03925819162
2129,102943.72559270042
2130,145373.0530910536
2131,147584.11328745034
2132,116619.74342036214
2133,116894.65156609853
2134,125420.86573449151
2135,99511.64633307887
2136,72494.2310273036
2137,117086.32819890352
2138,130125.06390926555
2139,156183.9988267332
2140,140364.59536305917
2141,137147.2364543673
2142,125869.40598753661
2143,142449.9738342974
2144,125290.40626334607
2145,139201.57350175185
2146,168750.57222394648
2147,128964.7559770798
2148,130037.61963985709
2149,146079.45790668082
2150,223429.7741322207
2151,128397.37462828761
2152,189960.81146654146
2153,173163.65782091502
2154,108849.32997858367
2155,134211.24864368106
2156,264228.15803455946
2157,223797.3023545631
2158,239402.7247126758
2159,209616.680698675
2160,170124.33821132444
2161,258907.2536101438
2162,461013.6632303056
2163,367695.7039381367
2164,259288.4159080546
2165,183048.30286846217
2166,153542.31805185502
2167,215097.1822611117
2168,210080.64712640952
2169,196803.64882517478
2170,220153.9579443938
2171,148196.54275303707
2172,134171.7402529177
2173,171506.61813915803
2174,229292.62876211875
2175,334971.7687436609
2176,345524.67134430626
2177,244131.84142368022
2178,217825.28816427907
2179,142835.73805701212
2180,211751.00721335577
2181,184506.7842169761
2182,229428.91684860692
2183,195005.61531633537
2184,126314.21995164613
2185,90889.13855272876
2186,139317.1784604841
2187,155234.6143255009
2188,158573.81414863083
2189,216447.62991437482
2190,82370.84143759843
2191,79342.53760535827
2192,95803.94137290069
2193,105065.93308666664
2194,103656.78586442287
2195,111533.18424965818
2196,102831.15435455518
2197,117574.33066357671
2198,163062.72182789145
2199,172976.67093221875
2200,144495.92278476304
2201,142580.92894302882
2202,225061.65483429754
2203,161842.60837761426
2204,181334.45884006887
2205,106399.48434020481
2206,146643.15919730128
2207,226493.38262831827
2208,260616.92434510906
2209,205729.5292029488
2210,123969.51742053976
2211,115820.77646851502
2212,111390.08677444712
2213,106424.4025577633
2214,129635.26092929725
2215,102800.29746327855
2216,132398.38418509535
2217,83878.96699463017
2218,65192.91461262115
2219,66921.03613895086
2220,63512.56388760339
2221,323518.88272363547
2222,246383.27010388116
2223,284618.6835110046
2224,207768.09018711155
2225,122371.93202624688
2226,174618.44232740367
2227,196246.2149614748
2228,281652.18355171167
2229,249138.5434474797
2230,141086.43149348235
2231,207941.14641696354
2232,173321.81412351952
2233,170648.5950912435
2234,261903.89261687003
2235,221175.7602967594
2236,289616.2670748313
2237,365517.4825725266
2238,203570.6832508577
2239,103857.12747413508
2240,165680.7007109369
2241,162885.27472876335
2242,127681.46534642344
2243,125736.59388260865
2244,107161.39646029781
2245,102092.20014725327
2246,149306.48700775762
2247,102365.18559369884
2248,126123.83712150286
2249,126110.65406841764
2250,135087.55610064865
2251,123375.22565532078
2252,173418.05969170807
2253,154034.64937546552
2254,186806.57848246628
2255,191797.13691452658
2256,187783.80546743437
2257,193721.81505645087
2258,165220.63167835042
2259,180867.95940460515
2260,163942.89919510475
2261,205491.1598696797
2262,225859.62445007355
2263,359715.3719613499
2264,451670.2188612768
2265,185695.9738774879
2266,334358.86199540383
2267,394599.7126993586
2268,379510.3503706591
2269,148886.20404191472
2270,183685.27491067143
2271,218257.56015823083
2272,194726.58425402094
2273,161674.4536096634
2274,176664.55093281763
2275,176303.81381186532
2276,188084.5724624169
2277,197138.28517912925
2278,153007.36352527453
2279,134134.54519166908
2280,122494.9647927949
2281,167476.8235737201
2282,187047.26061281885
2283,94368.25960454385
2284,111591.34017703845
2285,147192.2767746213
2286,125378.08163714591
2287,367249.47487801
2288,291508.4502001165
2289,408698.82727659243
2290,447704.59925465746
2291,323547.92951355415
2292,448896.86656671716
2293,488980.4571699698
2294,460224.91987830226
2295,467900.5294474329
2296,296940.10268918355
2297,322664.79343298374
2298,314646.0219615944
2299,428874.134545875
2300,349100.8250354902
2301,279354.32938297105
2302,240927.68179171186
2303,263252.98948795884
2304,243663.6151414446
2305,190978.66510722143
2306,185046.22957459578
2307,189151.98724209212
2308,234711.8377308034
2309,299024.66456868366
2310,240428.92608611
2311,198102.66329365716
2312,167812.72933545554
2313,166413.03053882183
2314,171726.24589288872
2315,177632.41176807502
2316,189944.33083110183
2317,179675.64211032266
2318,174038.05867852306
2319,176793.40965008212
2320,185373.86761638004
2321,274817.5966649766
2322,172671.163700991
2323,181237.08427393
2324,173379.61219870683
2325,214053.7000194455
2326,163697.2504558119
2327,219205.61771588228
2328,234535.66766006994
2329,187725.60540346242
2330,175283.42624961727
2331,365697.1708191973
2332,432781.7114748079
2333,329649.4105917043
2334,263117.34339706023
2335,269537.5564492254
2336,345842.7800940631
2337,218577.1878129078
2338,313443.70321640716
2339,209853.12737286842
2340,390320.06240903295
2341,208698.54842294045
2342,247188.76628585905
2343,227472.33121348778
2344,226299.0534584548
2345,242436.34397749533
2346,240055.5560944403
2347,213966.1048315325
2348,252340.6734101994
2349,168412.1849746967
2350,275879.2953822781
2351,270314.17217049917
2352,256950.79112894842
2353,238418.68716539754
2354,131252.31529301914
2355,146181.4540887415
2356,149144.4853810357
2357,189930.65675846933
2358,195286.95227548372
2359,129455.352767802
2360,118571.74499323589
2361,143064.54283584116
2362,262825.00444531435
2363,138727.8447233792
2364,151398.16379006926
2365,227332.79609793428
2366,203245.8078655703
2367,234576.1893641378
2368,218891.98511196152
2369,223617.41992237244
2370,171301.32529509318
2371,169391.79789021926
2372,194609.09814584051
2373,283348.43977757555
2374,334478.2764639478
2375,273757.5675292603
2376,282573.94543177774
2377,388161.40187007276
2378,141644.58348380725
2379,200878.25510352477
2380,143044.99855946263
2381,157983.2050124812
2382,193513.27550176
2383,201773.23893386507
2384,258303.02944159324
2385,161705.37613485058
2386,134688.88520897678
2387,140591.98636798188
2388,90857.87862997885
2389,124031.29450755734
2390,144306.00373107567
2391,145306.2587716102
2392,113441.41838081459
2393,167038.7975949228
2394,150170.8714910559
2395,210442.7777679091
2396,141955.75706177021
2397,209968.45907355746
2398,128480.94162215572
2399,44161.036648094465
2400,53713.998082089915
2401,107899.27191410674
2402,141685.35904946667
2403,130752.58786525327
2404,144079.6188710872
2405,162999.5327699824
2406,137073.5331825449
2407,128014.36641917158
2408,142353.6491880309
2409,125764.87398026438
2410,175365.45307026253
2411,122285.08755234671
2412,156775.61032152866
2413,131036.05002009828
2414,140738.97199804743
2415,131222.20563798377
2416,133465.76307733785
2417,131635.00354423464
2418,131816.76111749577
2419,127713.98681188723
2420,125973.61905376143
2421,148746.35604584383
2422,121439.6947288082
2423,119640.01340027098
2424,158247.02988093346
2425,211221.13887065658
2426,126485.36444861464
2427,138216.3221302887
2428,174052.51816374582
2429,114377.20692505946
2430,135526.38240193843
2431,112270.25117927873
2432,146439.34408085354
2433,147327.14822895115
2434,136929.36060605696
2435,147954.11803458602
2436,108715.91193483936
2437,113619.56051816694
2438,120535.31990180806
2439,108609.89590028612
2440,124561.67199158504
2441,88822.08878082657
2442,93505.35026307414
2443,118593.94302762687
2444,123592.17219085958
2445,77953.30290813172
2446,130217.21503129753
2447,191661.46851375062
2448,131485.9402333967
2449,111658.45134618068
2450,149245.5863283085
2451,107457.885392752
2452,216220.01579424602
2453,91545.44339120139
2454,128972.01792103115
2455,118190.14362142008
2456,144115.0418696585
2457,131422.89932999123
2458,119591.60946029202
2459,109981.39752878854
2460,145112.12128919706
2461,119615.83929945844
2462,140206.3751876502
2463,130437.66001624099
2464,174726.99063095896
2465,138638.1421149919
2466,109139.95498194007
2467,146600.76879158497
2468,73281.3457974003
2469,71446.82780394565
2470,171549.65140637383
2471,208421.83592810965
2472,156071.98635073117
2473,117435.00227441468
2474,82227.30687716085
2475,233471.8461010731
2476,117133.69121665094
2477,127545.30312780025
2478,156501.07104367498
2479,110755.42675468008
2480,160748.64664958703
2481,119452.06353415537
2482,128269.52286550065
2483,115969.74825378488
2484,127567.850871217
2485,129288.65449597315
2486,165779.38053440014
2487,178846.23623415714
2488,168222.46649665112
2489,156872.0943732856
2490,158883.29942145714
2491,86606.97930363187
2492,175187.1106977096
2493,147342.91140472464
2494,162345.45697337517
2495,78079.9934766678
2496,237654.12882589092
2497,146406.1864335445
2498,108348.00333508203
2499,96727.34070032256
2500,129237.10318134156
2501,136954.8351300929
2502,148224.58267238078
2503,92904.8552250574
2504,172341.09748219582
2505,228493.2100704098
2506,268078.1446008789
2507,308266.531834627
2508,268832.29893728707
2509,215575.65030002728
2510,241061.99592155308
2511,177347.67588145775
2512,210885.35232229772
2513,208872.58014373516
2514,259488.08346635883
2515,153911.69865053226
2516,163838.1677108179
2517,139048.28979760726
2518,151303.36244393743
2519,226992.34393976204
2520,203404.44217089604
2521,187482.07775488714
2522,223288.86433624162
2523,116751.8132520586
2524,137875.66990649034
2525,146630.83599802456
2526,141041.08623968286
2527,107933.73972160509
2528,127214.567245272
2529,135737.33493212092
2530,119430.48985389914
2531,244236.58805049997
2532,228050.9328940222
2533,191394.06477102434
2534,240765.26873496265
2535,347301.80245430657
2536,236315.70188804867
2537,245879.95114541365
2538,184075.2031085838
2539,182745.8409835443
2540,167757.8107623619
2541,177382.97577429676
2542,153069.99264692733
2543,132030.2065693273
2544,119239.85813943048
2545,131477.17411351282
2546,123947.35890324849
2547,144630.20812377124
2548,155243.01404376753
2549,153250.75843207922
2550,282515.8543306891
2551,132204.49460776933
2552,120047.04833663945
2553,69820.27846652831
2554,102040.80732469553
2555,127513.76656194411
2556,107718.39231159129
2557,97506.00420546591
2558,163429.15271123813
2559,133872.83533345928
2560,135728.65265799596
2561,145526.86122279055
2562,160140.67169298735
2563,157351.98094955183
2564,205726.61713926966
2565,141989.1165840675
2566,159730.08220072096
2567,138075.52080715087
2568,209538.54444726565
2569,204538.09214262097
2570,121618.25426073329
2571,190024.0923521063
2572,169749.09654618983
2573,225520.7929678355
2574,308895.23258247116
2575,130373.90185523273
2576,126176.25399568143
2577,169180.8638783133
2578,73907.65492475983
2579,68914.69924713536
2580,131062.26934066528
2581,126963.920861102
2582,109824.46900579751
2583,302965.8877602658
2584,147874.23740058165
2585,175545.9872500954
2586,214024.36973116663
2587,192313.59224973829
2588,154192.95242860692
2589,150387.2907772977
2590,219660.97531055872
2591,207414.2694478278
2592,222199.70510066752
2593,272939.8262390789
2594,174179.38465040567
2595,217939.46109269114
2596,344827.6459533568
2597,173443.83509405184
2598,275167.4152776254
2599,301389.66580925294
2600,173459.39493162633
2601,148570.3364295773
2602,76404.0167807137
2603,99674.86786291591
2604,81966.13112877257
2605,70458.85863787272
2606,146008.70928370644
2607,186904.9716809865
2608,199433.7812001053
2609,176104.71623057764
2610,115924.40735414562
2611,133276.12251250684
2612,153949.06138547172
2613,130990.51097986911
2614,127991.38931931484
2615,149200.86034905558
2616,144778.59733102616
2617,169721.50385368738
2618,185610.8848136677
2619,187895.8060477254
2620,184403.13484274448
2621,177140.94428787252
2622,184262.34381378358
2623,268109.187660916
2624,302123.8886351821
2625,352325.40734742425
2626,165512.515319501
2627,181726.8941503242
2628,471870.7844720749
2629,604739.567177051
2630,394609.2416613828
2631,496068.8010416592
2632,474200.967085241
2633,348265.4473423843
2634,415679.3191749821
2635,154494.8910216711
2636,178636.25535225988
2637,179923.69619171167
2638,275635.21637472184
2639,192299.22017240128
2640,152997.11654613915
2641,101598.69625658474
2642,195751.4423651688
2643,98278.69374288114
2644,125856.01868719014
2645,96859.46334791834
2646,89604.46325548767
2647,90460.11841340811
2648,143826.97567312335
2649,149511.07272126002
2650,138056.60504640525
2651,138994.9867268158
2652,438860.43394470203
2653,249395.8406916251
2654,249122.82640156712
2655,371718.1143395757
2656,319655.94895935693
2657,349549.4500209334
2658,304561.68094011175
2659,340272.104057821
2660,357427.92816245515
2661,346234.87592793285
2662,355879.7533938504
2663,285733.821959395
2664,289973.078674971
2665,347030.4362050688
2666,302878.7404214285
2667,162637.04931176224
2668,178542.17100224103
2669,171829.65125921354
2670,309136.7976016991
2671,182375.23590239283
2672,186012.51339091035
2673,220769.6952112109
2674,220926.4634679527
2675,170223.81785231095
2676,185188.89092124967
2677,197510.0189555262
2678,259207.74293822222
2679,293316.31233158836
2680,292937.7670205769
2681,440186.11438919726
2682,374505.6740445785
2683,527460.1757092213
2684,320119.1791175057
2685,403497.0084981599
2686,266237.3803034141
2687,347396.63652997935
2688,237474.5900018808
2689,227637.91736094016
2690,487697.3674009781
2691,188430.5993758255
2692,124869.29621121347
2693,196811.75397012735
2694,126170.61628092521
2695,185444.1874355458
2696,183551.03154080937
2697,189209.72764301955
2698,187300.23489066452
2699,180913.64872026994
2700,155394.8020768035
2701,134336.02263941654
2702,112900.13614495604
2703,122364.25569990315
2704,141578.27474894893
2705,121508.56787110097
2706,125893.1365846476
2707,131174.51961008436
2708,140834.72379585754
2709,116776.44600650371
2710,126415.29360989449
2711,292615.1778706721
2712,420040.9260463297
2713,167245.9867237572
2714,148353.6313176331
2715,171612.27940953354
2716,142138.5166689954
2717,187637.1147220242
2718,235693.63208953198
2719,161103.1708350895
2720,177207.08837600666
2721,138159.78571324603
2722,160087.59347587198
2723,145144.97803872946
2724,131000.5713387762
2725,134724.5895203247
2726,148052.06036646006
2727,186350.03178154587
2728,170765.2600745393
2729,153362.88608625627
2730,145851.22782830775
2731,134081.7881173778
2732,127515.59521859155
2733,160287.26899836436
2734,139162.06417801324
